,task_name,instance_num,job_name,task_type,status,start_time,end_time,plan_cpu,plan_mem,duration
27884,M1,19.0,j_24395,1,Terminated,539777,540351,100.0,0.3,574
27885,R3_2,1.0,j_24405,1,Terminated,292532,292533,100.0,0.39,1
27888,M4,1.0,j_24407,1,Terminated,619122,619126,100.0,0.3,4
27889,M1,1.0,j_24407,1,Terminated,619122,619132,100.0,0.3,10
27890,R2_1,1.0,j_24407,1,Terminated,619122,619132,100.0,0.49,10
27891,J5_2_3_4,3.0,j_24407,1,Terminated,619122,619139,100.0,0.49,17
27892,M3,1.0,j_24407,1,Terminated,619122,619130,100.0,0.3,8
27893,J4_1_2_3,193.0,j_24410,1,Terminated,667010,667275,50.0,0.3,265
27894,R5_4,49.0,j_24410,1,Terminated,667010,667418,50.0,0.39,408
27895,M3,416.0,j_24410,1,Terminated,667011,667049,50.0,0.3,38
27896,M2,261.0,j_24410,1,Terminated,667010,667042,50.0,0.29,32
27897,M1,261.0,j_24410,1,Terminated,667010,667143,50.0,0.3,133
27898,R6_5,1.0,j_24410,1,Terminated,667010,667422,50.0,0.15,412
27899,task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,1.0,j_24411,10,Terminated,234120,234129,100.0,0.1,9
27900,J7_1_2_3_4_5_6,39.0,j_24414,1,Terminated,285621,285729,50.0,0.39,108
27901,M1,1.0,j_24414,1,Terminated,285621,285627,50.0,0.2,6
27902,M2,82.0,j_24414,1,Terminated,285621,285649,50.0,0.39,28
27903,M4,5.0,j_24414,1,Terminated,285621,285657,50.0,0.59,36
27904,M6,21.0,j_24414,1,Terminated,285621,285643,50.0,0.39,22
27905,M5,1.0,j_24414,1,Terminated,285621,285627,50.0,0.2,6
27906,M3,4.0,j_24414,1,Terminated,285621,285661,50.0,0.59,40
27907,M1,7.0,j_24415,1,Terminated,185902,185903,50.0,0.2,1
27908,J4_1_2_3,1.0,j_24415,1,Terminated,185902,185920,50.0,0.3,18
27909,M2,1.0,j_24415,1,Terminated,185902,185903,50.0,0.2,1
27910,M3,8.0,j_24415,1,Terminated,185902,185905,50.0,0.2,3
27911,M1,1.0,j_24417,1,Terminated,243354,243355,50.0,0.2,1
27913,R3_2,265.0,j_24421,1,Terminated,149005,149018,100.0,0.49,13
27914,J4_1_3,267.0,j_24421,1,Terminated,149005,149018,100.0,0.49,13
27915,M2,264.0,j_24421,1,Terminated,149005,149016,100.0,0.3,11
27916,M1,1.0,j_24421,1,Terminated,149005,149010,100.0,0.3,5
27917,R2_1,1.0,j_24422,1,Terminated,248025,248026,100.0,0.39,1
27918,M1,1.0,j_24422,1,Terminated,248025,248026,100.0,0.3,1
27925,task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,1.0,j_24424,6,Terminated,627389,627649,30.0,0.05,260
27926,task_ODk2MzU0ODg1MTY5MTExNTUwMg==,1.0,j_24424,6,Terminated,627389,627621,10.0,0.05,232
27927,task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,1.0,j_24424,6,Terminated,627389,627970,5.0,0.03,581
27928,M1,1.0,j_24427,1,Terminated,121085,121086,50.0,0.2,1
27929,MergeTask,6.0,j_24428,1,Terminated,425259,425268,100.0,0.1,9
27930,R1_3,1.0,j_24429,1,Terminated,545423,545424,100.0,0.49,1
27931,R2_1,1.0,j_24429,1,Terminated,545423,545424,100.0,0.39,1
27932,M6_4,1.0,j_24429,1,Terminated,545423,545534,100.0,0.3,111
27933,M3,1.0,j_24429,1,Terminated,545423,545424,100.0,0.3,1
27934,J5_2_6,3.0,j_24429,1,Terminated,545423,545540,100.0,0.59,117
27935,J8_5_7,5.0,j_24429,1,Terminated,545423,545546,100.0,0.49,123
27936,R4_3,1.0,j_24429,1,Terminated,545423,545424,100.0,0.39,1
27937,R7_6,1.0,j_24429,1,Terminated,545423,545524,100.0,0.49,101
27938,task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,1.0,j_24431,6,Terminated,540511,540857,5.0,0.03,346
27939,task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,1.0,j_24431,6,Terminated,540511,540531,30.0,0.05,20
27940,task_ODk2MzU0ODg1MTY5MTExNTUwMg==,1.0,j_24431,6,Terminated,540511,540517,10.0,0.05,6
27941,R5_4,1.0,j_24435,1,Terminated,374646,374872,50.0,0.2,226
27942,M2,1.0,j_24435,1,Terminated,374646,374837,50.0,0.2,191
27943,M1,50.0,j_24435,1,Terminated,374646,374786,50.0,0.39,140
27944,R3_2,1.0,j_24435,1,Terminated,374646,374842,50.0,0.2,196
27945,J4_1_3,1.0,j_24435,1,Terminated,374646,374865,50.0,0.2,219
27946,task_ODk2MzU0ODg1MTY5MTExNTUwMg==,1.0,j_24436,6,Terminated,487420,487425,10.0,0.05,5
27949,MergeTask,1.0,j_24439,1,Terminated,452153,452156,100.0,0.1,3
27950,R5_4,1.0,j_24443,1,Terminated,685347,685350,100.0,0.39,3
27951,M6_5,1.0,j_24443,1,Terminated,685347,685353,100.0,0.3,6
27952,M4,1.0,j_24443,1,Terminated,685347,685349,100.0,0.3,2
27953,M3,7.0,j_24443,1,Terminated,685347,685350,100.0,0.3,3
27954,M8,4.0,j_24443,1,Terminated,685347,685356,100.0,0.3,9
27955,J9_2_3_7_8,13.0,j_24443,1,Terminated,685347,685363,100.0,0.59,16
27956,R7_6,1.0,j_24443,1,Terminated,685347,685353,100.0,0.49,6
27957,R10_9,13.0,j_24443,1,Terminated,685347,685369,100.0,0.39,22
27958,M1,1.0,j_24443,1,Terminated,685347,685349,100.0,0.3,2
27959,R2_1,1.0,j_24443,1,Terminated,685347,685349,100.0,0.39,2
27960,M2,1.0,j_24453,1,Terminated,149276,149277,100.0,0.3,1
27961,J3_1_2,3.0,j_24453,1,Terminated,149276,149277,100.0,0.49,1
27962,M1,1.0,j_24453,1,Terminated,149276,149277,100.0,0.3,1
27963,R5_12,1.0,j_24455,1,Terminated,402737,402745,50.0,0.2,8
27964,R9_10,1.0,j_24455,1,Terminated,402737,402738,50.0,0.2,1
27965,M7,1.0,j_24455,1,Terminated,402737,402738,50.0,0.2,1
27966,R8_7,1.0,j_24455,1,Terminated,402737,402738,50.0,0.2,1
27969,R11_10,1.0,j_24455,1,Terminated,402737,402738,50.0,0.2,1
27971,M3,1.0,j_24455,1,Terminated,402737,402738,50.0,0.2,1
27972,M12_2_4_8_9_11,5.0,j_24455,1,Terminated,402737,402743,50.0,0.2,6
27973,R4_3,1.0,j_24455,1,Terminated,402737,402738,50.0,0.2,1
27974,R2_1,1.0,j_24455,1,Terminated,402737,402738,50.0,0.2,1
27975,M1,1.0,j_24455,1,Terminated,402737,402738,50.0,0.2,1
27976,M13,47.0,j_24455,1,Terminated,402737,402740,50.0,0.2,3
27978,M10,1.0,j_24455,1,Terminated,402737,402738,50.0,0.2,1
27979,M1,23.0,j_24461,1,Terminated,274486,274490,100.0,0.3,4
27980,R2_1,1.0,j_24461,1,Terminated,274490,274494,100.0,0.39,4
27981,task_ODk2MzU0ODg1MTY5MTExNTUwMg==,1.0,j_24467,6,Terminated,619693,619695,10.0,0.05,2
27982,task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,1.0,j_24467,6,Terminated,619692,619818,5.0,0.03,126
27983,task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,3.0,j_24467,6,Terminated,619692,619794,30.0,0.05,102
27984,task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,7.0,j_24474,10,Terminated,565036,565730,75.0,0.1,694
27985,M1,2.0,j_24476,1,Terminated,409251,409252,100.0,0.3,1
27986,R2_1,1.0,j_24476,1,Terminated,409251,409252,100.0,0.39,1
27987,MergeTask,1.0,j_24478,1,Terminated,534030,534033,100.0,0.1,3
27990,J3_1_2,7.0,j_24482,1,Terminated,662843,662940,100.0,0.49,97
27991,M2,6.0,j_24482,1,Terminated,662843,662910,100.0,0.3,67
27992,M1,1.0,j_24482,1,Terminated,662843,662857,100.0,0.3,14
27993,M1,1.0,j_24484,1,Terminated,627497,627512,100.0,0.49,15
27994,R2_1,8.0,j_24484,1,Terminated,627497,627650,100.0,0.39,153
27997,M5_2_4,3.0,j_24500,1,Terminated,338539,338541,50.0,0.2,2
27998,R2_1,1.0,j_24500,1,Terminated,338539,338540,50.0,0.2,1
28000,R6_5,1.0,j_24500,1,Terminated,338539,338541,50.0,0.2,2
28001,M1,19.0,j_24504,1,Terminated,282326,282336,50.0,0.39,10
28002,R2_1,1.0,j_24505,1,Terminated,498693,498696,100.0,0.49,3
28003,R3_2,1.0,j_24505,1,Terminated,498696,498699,100.0,0.39,3
28004,M1,1.0,j_24505,1,Terminated,498689,498693,100.0,0.3,4
28006,M1,1.0,j_24514,1,Terminated,687088,687093,50.0,0.3,5
28008,R2_1,1.0,j_24516,1,Terminated,623090,623091,100.0,0.39,1
28009,task_ODk2MzU0ODg1MTY5MTExNTUwMg==,1.0,j_24522,6,Terminated,534591,535216,10.0,0.05,625
28010,task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,1.0,j_24522,6,Terminated,534591,535605,5.0,0.03,1014
28011,task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,16.0,j_24522,6,Terminated,534591,535236,30.0,0.05,645
28012,task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,1.0,j_24524,6,Terminated,381770,381800,30.0,0.05,30
28013,task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,1.0,j_24524,6,Terminated,381770,381803,5.0,0.03,33
28014,task_ODk2MzU0ODg1MTY5MTExNTUwMg==,1.0,j_24524,6,Terminated,381770,381775,10.0,0.05,5
28015,M2,99.0,j_24525,1,Terminated,605470,605481,100.0,0.3,11
28016,J7_5_6,143.0,j_24525,1,Terminated,605470,605507,100.0,0.59,37
28017,J9_7_8,145.0,j_24525,1,Terminated,605470,605545,100.0,0.54,75
28018,M8,1.0,j_24525,1,Terminated,605470,605481,100.0,0.3,11
28019,J5_1_2_4,101.0,j_24525,1,Terminated,605470,605498,100.0,0.59,28
28020,R4_3,1.0,j_24525,1,Terminated,605470,605472,100.0,0.39,2
28021,M3,1.0,j_24525,1,Terminated,605470,605472,100.0,0.3,2
28022,M1,1.0,j_24525,1,Terminated,605470,605493,100.0,0.3,23
28023,M6,42.0,j_24525,1,Terminated,605470,605481,100.0,0.3,11
28024,R2_1,1.0,j_24528,1,Terminated,583341,583344,100.0,0.39,3
28025,M1,1.0,j_24528,1,Terminated,583341,583344,100.0,0.3,3
28026,J5_2_3_4,19.0,j_24533,1,Terminated,678069,678214,100.0,0.59,145
28027,M3,1.0,j_24533,1,Terminated,678069,678074,100.0,0.3,5
28028,M1,23.0,j_24533,1,Terminated,678069,678072,100.0,0.3,3
28029,R6_1_5,43.0,j_24533,1,Terminated,678069,678230,100.0,0.39,161
28030,M2,1.0,j_24533,1,Terminated,678069,678070,100.0,0.3,1
28031,M4,16.0,j_24533,1,Terminated,678069,678086,100.0,0.3,17
28032,R2_1,1.0,j_24535,1,Terminated,589537,589541,100.0,0.39,4
28033,M1,1496.0,j_24535,1,Terminated,589432,589536,100.0,0.3,104
28034,J7_4_6,25.0,j_24540,1,Terminated,453519,453754,50.0,0.39,235
28035,M5,683.0,j_24540,1,Terminated,453519,453574,50.0,0.59,55
28036,R4_3,11.0,j_24540,1,Terminated,453519,453676,50.0,0.39,157
28037,M3,37.0,j_24540,1,Terminated,453519,453575,50.0,0.39,56
28038,R2_5,61.0,j_24540,1,Terminated,453519,453626,50.0,0.39,107
28039,R6_5,49.0,j_24540,1,Terminated,453519,453623,50.0,0.39,104
28040,J9_2_8,1.0,j_24540,1,Terminated,453519,453900,50.0,0.39,381
28041,M1,135.0,j_24540,1,Terminated,453519,453591,50.0,0.39,72
28042,R8_7,11.0,j_24540,1,Terminated,453519,453820,50.0,0.39,301
28043,J10_1_9,103.0,j_24540,1,Terminated,453519,453963,50.0,0.39,444
28044,M1,1493.0,j_24541,1,Terminated,442819,442896,50.0,0.39,77
28045,R15_14,1.0,j_24541,1,Terminated,442819,442896,50.0,0.2,77
28046,R8_1,1.0,j_24541,1,Terminated,442819,442895,50.0,0.2,76
28047,R5_4,1.0,j_24541,1,Terminated,442819,442897,50.0,0.2,78
28048,R19_18,1.0,j_24541,1,Terminated,442819,442896,50.0,0.2,77
28049,R2_1,1.0,j_24541,1,Terminated,442819,442895,50.0,0.2,76
28050,R17_16,1.0,j_24541,1,Terminated,442819,442899,50.0,0.2,80
28051,R7_6,1.0,j_24541,1,Terminated,442819,442896,50.0,0.2,77
28052,R4_1,1.0,j_24541,1,Terminated,442819,442895,50.0,0.2,76
28053,R10_1,1.0,j_24541,1,Terminated,442819,442895,50.0,0.2,76
28054,R14_1,1.0,j_24541,1,Terminated,442819,442896,50.0,0.2,77
28055,R18_1,1.0,j_24541,1,Terminated,442819,442895,50.0,0.2,76
28056,R16_1,1.0,j_24541,1,Terminated,442819,442896,50.0,0.2,77
28057,R13_12,1.0,j_24541,1,Terminated,442819,442896,50.0,0.2,77
28058,R6_1,1.0,j_24541,1,Terminated,442819,442895,50.0,0.2,76
28059,R12_1,1.0,j_24541,1,Terminated,442819,442896,50.0,0.2,77
28060,R9_8,1.0,j_24541,1,Terminated,442819,442896,50.0,0.2,77
28061,R3_2,1.0,j_24541,1,Terminated,442819,442896,50.0,0.2,77
28062,R11_10,1.0,j_24541,1,Terminated,442819,442896,50.0,0.2,77
28063,M3,22.0,j_24542,1,Terminated,628804,628810,100.0,0.3,6
28064,R7_6,1.0,j_24542,1,Terminated,628804,628811,100.0,0.39,7
28065,R4_3,23.0,j_24542,1,Terminated,628804,628810,100.0,0.49,6
28066,M1,4.0,j_24542,1,Terminated,628804,628808,100.0,0.3,4
28067,R6_5,29.0,j_24542,1,Terminated,628804,628811,100.0,0.49,7
28068,M2,1.0,j_24542,1,Terminated,628804,628807,100.0,0.3,3
28069,J5_1_2_4,29.0,j_24542,1,Terminated,628804,628810,100.0,0.59,6
28070,task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,1.0,j_24544,6,Terminated,105040,105425,5.0,0.03,385
28071,task_ODk2MzU0ODg1MTY5MTExNTUwMg==,1.0,j_24544,6,Terminated,105040,105043,10.0,0.05,3
28072,task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,1.0,j_24544,6,Terminated,105041,105050,30.0,0.05,9
28073,M1,1.0,j_24547,1,Terminated,294709,294711,100.0,0.3,2
28074,R3_2,1.0,j_24547,1,Terminated,294709,294711,100.0,0.39,2
28075,R2_1,1.0,j_24547,1,Terminated,294709,294711,100.0,0.49,2
28076,M1,4.0,j_24548,1,Terminated,405962,405966,50.0,0.39,4
28077,task_ODk2MzU0ODg1MTY5MTExNTUwMg==,1.0,j_24549,6,Terminated,517131,517134,10.0,0.05,3
28078,task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,1.0,j_24549,6,Terminated,517131,517146,5.0,0.03,15
28079,task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,1.0,j_24549,6,Terminated,517131,517144,30.0,0.05,13
28080,M1,50.0,j_24553,1,Terminated,346087,346103,100.0,0.2,16
28081,R2_1,1.0,j_24556,1,Terminated,286493,286501,100.0,0.39,8
28082,M1,1.0,j_24556,1,Terminated,286487,286493,100.0,0.3,6
28083,R4_3,1.0,j_24557,1,Terminated,424054,424066,100.0,0.49,12
28084,M3,1.0,j_24557,1,Terminated,424041,424053,100.0,0.3,12
28085,M10,415.0,j_24557,1,Terminated,424041,424079,100.0,0.3,38
28086,R13_12,1.0,j_24557,1,Terminated,424181,424185,100.0,0.39,4
28087,J11_9_10,556.0,j_24557,1,Terminated,424139,424173,100.0,0.59,34
28088,M1,3.0,j_24557,1,Terminated,424041,424051,100.0,0.3,10
28089,R2_1,1.0,j_24557,1,Terminated,424052,424065,100.0,0.49,13
28090,R6_5,3.0,j_24557,1,Terminated,424054,424088,100.0,0.49,34
28091,R12_11,13.0,j_24557,1,Terminated,424173,424181,100.0,0.49,8
28092,J9_2_8,53.0,j_24557,1,Terminated,424117,424138,100.0,0.59,21
28093,M5,28.0,j_24557,1,Terminated,424041,424053,100.0,0.3,12
28094,J8_4_6_7,139.0,j_24557,1,Terminated,424089,424117,100.0,0.59,28
28095,M7,6204.0,j_24557,1,Terminated,424042,424066,100.0,0.3,24
28096,task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,2.0,j_24562,10,Terminated,658925,659293,75.0,0.1,368
28097,M1,1.0,j_24563,1,Terminated,684858,684945,50.0,0.39,87
28098,M2,1.0,j_24563,1,Terminated,684858,684886,50.0,0.2,28
28099,J3_1_2,1.0,j_24563,1,Terminated,684858,684947,50.0,0.2,89
28100,R2_1,1.0,j_24564,1,Terminated,283533,283537,100.0,0.39,4
28101,M1,1.0,j_24564,1,Terminated,283530,283533,100.0,0.3,3
28102,M1,1.0,j_24566,1,Terminated,131773,131776,50.0,0.39,3
28103,M4_1_3,69.0,j_24575,1,Terminated,556221,556275,50.0,0.3,54
28105,R3_2,1.0,j_24575,1,Terminated,556221,556222,50.0,0.2,1
28106,R5_4,1.0,j_24575,1,Terminated,556221,556276,50.0,0.2,55
28107,R1_2,1.0,j_24575,1,Terminated,556221,556222,50.0,0.2,1
28108,R6_5,1.0,j_24575,1,Terminated,556221,556276,50.0,0.2,55
28111,M3_2,3.0,j_24579,1,Terminated,616623,616624,100.0,0.25,1
28112,M1,1.0,j_24581,1,Terminated,189326,189331,50.0,0.2,5
28113,R3_1_2,1.0,j_24581,1,Terminated,189326,189332,50.0,0.2,6
28114,M4_3,249.0,j_24581,1,Terminated,189326,189351,50.0,0.39,25
28115,R5_4,1.0,j_24581,1,Terminated,189326,189352,50.0,0.2,26
28116,M2,1.0,j_24581,1,Terminated,189326,189331,50.0,0.2,5
28117,task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,1.0,j_24582,10,Terminated,237953,237960,100.0,0.1,7
28118,R4_3,1.0,j_24587,1,Terminated,539452,539523,50.0,0.2,71
28119,R3_2,1.0,j_24587,1,Terminated,539452,539523,50.0,0.2,71
28120,M1,742.0,j_24587,1,Terminated,539452,539504,50.0,0.39,52
28121,R2_1,145.0,j_24587,1,Terminated,539452,539522,50.0,0.39,70
28122,J5_3_4,355.0,j_24588,1,Terminated,376574,376683,100.0,0.59,109
28123,J3_1_2,273.0,j_24588,1,Terminated,376574,376636,100.0,0.59,62
28124,M2,1.0,j_24588,1,Terminated,376574,376591,100.0,0.3,17
28125,M4,82.0,j_24588,1,Terminated,376574,376667,100.0,0.3,93
28126,M1,272.0,j_24588,1,Terminated,376574,376593,100.0,0.3,19
28127,R6_5,355.0,j_24588,1,Terminated,376574,376689,100.0,0.39,115
28129,M1,4.0,j_24590,1,Terminated,608101,608107,100.0,0.2,6
28130,task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,9.0,j_24592,10,Terminated,306810,307345,75.0,0.1,535
28133,R14_13,15.0,j_24599,1,Terminated,510137,510191,50.0,0.3,54
28134,R20_19,663.0,j_24599,1,Terminated,510137,514272,50.0,0.39,4135
28135,M13,125.0,j_24599,1,Terminated,510137,510163,50.0,0.3,26
28136,M3,126.0,j_24599,1,Terminated,510137,510382,50.0,0.59,245
28137,J21_2_6_9_12_20,309.0,j_24599,1,Terminated,510136,514399,50.0,0.39,4263
28138,M10,65.0,j_24599,1,Terminated,510136,510188,50.0,0.39,52
28139,J18_15_16_17,891.0,j_24599,1,Terminated,510136,513361,50.0,0.59,3225
28140,R6_5,39.0,j_24599,1,Terminated,510137,513064,50.0,0.3,2927
28141,M15,35.0,j_24599,1,Terminated,510136,510426,50.0,0.49,290
28142,R2_1,1.0,j_24599,1,Terminated,510137,510450,50.0,0.2,313
28143,M17,2205.0,j_24599,1,Terminated,510137,512801,50.0,0.59,2664
28144,J5_4_17,737.0,j_24599,1,Terminated,510136,512992,50.0,0.39,2856
28145,R8_7,7.0,j_24599,1,Terminated,510137,510261,50.0,0.3,124
28146,M16,6.0,j_24599,1,Terminated,510137,510202,50.0,0.49,65
28147,J12_11_17,861.0,j_24599,1,Terminated,510136,513259,50.0,0.39,3123
28148,R4_3,139.0,j_24599,1,Terminated,510137,510450,50.0,0.39,313
28149,R11_10,33.0,j_24599,1,Terminated,510136,510229,50.0,0.3,93
28150,M1,1.0,j_24599,1,Terminated,510136,510140,50.0,0.2,4
28151,J19_14_18,893.0,j_24599,1,Terminated,510136,514021,50.0,0.59,3885
28152,J9_8_17,735.0,j_24599,1,Terminated,510136,513259,50.0,0.39,3123
28153,M7,36.0,j_24599,1,Terminated,510137,510209,50.0,0.59,72
28154,R6_1,1.0,j_24601,1,Terminated,457446,457457,50.0,0.2,11
28155,M1,1.0,j_24601,1,Terminated,457446,457456,50.0,0.2,10
28156,R7_3,15.0,j_24601,1,Terminated,457446,457539,50.0,0.39,93
28157,M3,43.0,j_24601,1,Terminated,457446,457510,50.0,0.39,64
28158,R4_3,15.0,j_24601,1,Terminated,457446,457563,50.0,0.39,117
28159,J8_6_7,9.0,j_24601,1,Terminated,457446,457573,50.0,0.39,127
28160,R2_1,1.0,j_24601,1,Terminated,457446,457456,50.0,0.2,10
28161,J5_2_4,9.0,j_24601,1,Terminated,457446,457602,50.0,0.39,156
28162,R3_2,1.0,j_24602,1,Terminated,629286,629294,100.0,0.39,8
28163,R2_4,1.0,j_24602,1,Terminated,629286,629292,100.0,0.49,6
28164,R5_4,1.0,j_24602,1,Terminated,629286,629293,100.0,0.39,7
28165,M1,1.0,j_24602,1,Terminated,629286,629292,100.0,0.3,6
28166,M6_5,1.0,j_24602,1,Terminated,629286,629294,100.0,0.3,8
28167,R9_8,5.0,j_24602,1,Terminated,629286,629295,100.0,0.39,9
28168,M4,1.0,j_24602,1,Terminated,629286,629292,100.0,0.3,6
28169,J8_1_7,5.0,j_24602,1,Terminated,629286,629295,100.0,0.79,9
28170,J7_3_6,3.0,j_24602,1,Terminated,629286,629295,100.0,0.59,9
28171,R6_5,593.0,j_24604,1,Terminated,294721,295817,50.0,0.39,1096
28172,M1,351.0,j_24604,1,Terminated,294721,294810,50.0,0.39,89
28173,M2,200.0,j_24604,1,Terminated,294721,294813,50.0,0.39,92
28174,R5_1_2_3_4,695.0,j_24604,1,Terminated,294721,295542,50.0,0.59,821
28175,M4,640.0,j_24604,1,Terminated,294721,294938,50.0,0.49,217
28176,M3,462.0,j_24604,1,Terminated,294721,294850,50.0,0.39,129
28177,M1,1.0,j_24605,1,Terminated,170311,170319,100.0,0.3,8
28178,R2_1,1.0,j_24605,1,Terminated,170311,170321,100.0,0.39,10
28179,M1,1.0,j_24608,1,Terminated,108182,108250,100.0,0.3,68
28180,R2_1,1.0,j_24608,1,Terminated,108182,108250,100.0,0.49,68
28181,R3_2,1.0,j_24608,1,Terminated,108182,108250,100.0,0.39,68
28182,MergeTask,132.0,j_24609,1,Terminated,521652,521683,100.0,0.1,31
28183,task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,72.0,j_24610,10,Terminated,561953,561996,100.0,0.1,43
28184,M1,76.0,j_24611,1,Terminated,422245,422254,50.0,0.59,9
28185,R5_4,1.0,j_24611,1,Terminated,422245,422261,50.0,0.2,16
28186,J4_1_3,1.0,j_24611,1,Terminated,422245,422258,50.0,0.2,13
28187,R3_2,1.0,j_24611,1,Terminated,422245,422251,50.0,0.2,6
28188,M2,1.0,j_24611,1,Terminated,422245,422248,50.0,0.2,3
28189,M1,1.0,j_24617,1,Terminated,191251,191252,100.0,0.3,1
28190,R2_1,1.0,j_24617,1,Terminated,191251,191253,100.0,0.39,2
28191,R1_2,1.0,j_24620,1,Terminated,199426,199463,50.0,0.2,37
28192,M2,59.0,j_24620,1,Terminated,199426,199463,50.0,0.39,37
28193,R3_2,1.0,j_24620,1,Terminated,199426,199463,50.0,0.2,37
28194,R4_1_2_3,1.0,j_24620,1,Terminated,199426,199463,50.0,0.2,37
28195,task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,1.0,j_24621,10,Terminated,214776,214870,100.0,0.1,94
28196,task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,43.0,j_24624,6,Terminated,450522,450667,30.0,0.05,145
28197,task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,1.0,j_24624,6,Terminated,450522,450976,5.0,0.03,454
28198,task_ODk2MzU0ODg1MTY5MTExNTUwMg==,1.0,j_24624,6,Terminated,450522,450526,10.0,0.05,4
28199,M1,1.0,j_24625,1,Terminated,164295,164296,100.0,0.3,1
28200,R2_1,1.0,j_24625,1,Terminated,164295,164296,100.0,0.39,1
28201,task_ODk2MzU0ODg1MTY5MTExNTUwMg==,1.0,j_24627,6,Terminated,678467,678472,10.0,0.05,5
28202,task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,1.0,j_24627,6,Terminated,678467,678485,5.0,0.03,18
28203,task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,1.0,j_24627,6,Terminated,678467,678481,30.0,0.05,14
28206,M1,1.0,j_24634,1,Terminated,106021,106024,50.0,0.39,3
28207,R16_15,9.0,j_24635,1,Terminated,570619,570633,100.0,0.49,14
28208,R14_13,9.0,j_24635,1,Terminated,570619,570633,100.0,0.49,14
28209,M12_5,3.0,j_24635,1,Terminated,570619,570632,100.0,0.3,13
28210,R15_14,9.0,j_24635,1,Terminated,570619,570633,100.0,0.49,14
28211,M8,1.0,j_24635,1,Terminated,570619,570620,100.0,0.3,1
28212,J13_3_5_7_8_9_11_12,9.0,j_24635,1,Terminated,570619,570633,100.0,0.59,14
28213,R7_6,1.0,j_24635,1,Terminated,570619,570620,100.0,0.39,1
28214,R17_16,9.0,j_24635,1,Terminated,570619,570633,100.0,0.49,14
28215,J18_1_17,13.0,j_24635,1,Terminated,570619,570633,100.0,0.59,14
28216,M6,1.0,j_24635,1,Terminated,570619,570620,100.0,0.3,1
28217,R5_4,1.0,j_24635,1,Terminated,570619,570620,100.0,0.39,1
28218,R19_18,13.0,j_24635,1,Terminated,570619,570633,100.0,0.49,14
28219,M10,1.0,j_24635,1,Terminated,570619,570620,100.0,0.3,1
28221,R20_19,13.0,j_24635,1,Terminated,570619,570633,100.0,0.49,14
28223,R1_12,3.0,j_24635,1,Terminated,570619,570632,100.0,0.49,13
28224,R11_10,1.0,j_24635,1,Terminated,570619,570620,100.0,0.49,1
28227,R21_20,1.0,j_24635,1,Terminated,570619,570633,100.0,0.39,14
28228,task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,1.0,j_24639,6,Terminated,661837,661847,5.0,0.03,10
28229,task_ODk2MzU0ODg1MTY5MTExNTUwMg==,1.0,j_24639,6,Terminated,661837,661840,10.0,0.05,3
28230,task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,1.0,j_24639,6,Terminated,661837,661844,30.0,0.05,7
28231,M1,1.0,j_24646,1,Terminated,422088,422091,50.0,0.39,3
28232,MergeTask,1.0,j_24647,1,Terminated,197496,197517,100.0,0.1,21
28233,M1,1.0,j_24648,1,Terminated,529804,529805,100.0,0.2,1
28234,M2,1.0,j_24651,1,Terminated,530445,530446,100.0,0.3,1
28235,M1,2.0,j_24651,1,Terminated,530445,530490,100.0,0.35,45
28236,J3_1_2,3.0,j_24651,1,Terminated,530445,530499,100.0,0.49,54
28237,M1,1.0,j_24654,1,Terminated,490905,490906,50.0,0.2,1
28238,R2_1,3717.0,j_24657,1,Terminated,192602,193437,100.0,0.39,835
28239,M1,3.0,j_24657,1,Terminated,192602,193336,100.0,0.49,734
28240,M1,1.0,j_24666,1,Terminated,682787,682788,100.0,0.3,1
28241,R3_2,1.0,j_24666,1,Terminated,682787,682788,100.0,0.39,1
28242,R2_1,1.0,j_24666,1,Terminated,682787,682788,100.0,0.49,1
28243,MergeTask,1.0,j_24667,1,Terminated,571414,571788,100.0,0.1,374
