,submit_time,duration,cpu,memory,job_id,task_id,instances_num,disk
6343,32673,2.411764705882353,1.0,0.005736028783682345,2751,16803,34,0
6344,32673,12.0,1.0,0.005404705821447985,2751,16804,1,0
6345,32673,9.0,1.0,0.005404705821447985,2751,16805,13,0
6346,32673,12.0,1.0,0.005404705821447985,2751,16806,15,0
6347,32673,12.0,1.0,0.005404705821447985,2751,16807,15,0
6348,32685,17.0,0.5,0.004110475500220019,2752,16808,1,0
6349,32685,6.0,0.5,0.0040845908937954594,2752,16809,1,0
6350,32685,3.4285714285714284,0.5,0.005736028783682345,2752,16810,35,0
6351,32685,4.0,0.5,0.004079413972510547,2752,16811,1,0
6352,32685,10.0,0.5,0.004053529366085989,2752,16812,1,0
6353,32685,13.0,0.5,0.004074237051225636,2752,16813,3,0
6354,32685,17.0,0.5,0.0040845908937954594,2752,16814,1,0
6355,32685,17.0,0.5,0.004131183185359667,2752,16815,1,0
6356,32685,17.0,0.5,0.004100121657650196,2752,16816,1,0
6357,32685,6.0,0.5,0.004079413972510547,2752,16817,1,0
6358,32685,17.0,0.5,0.004079413972510547,2752,16818,1,0
6359,32685,10.0,0.5,0.00805528951932286,2752,16819,1,0
6360,32712,14.0,1.0,0.005404705821447985,2757,16855,29,0
6361,32712,13.0,1.0,0.005404705821447985,2757,16856,37,0
6362,32712,3.7142857142857144,1.0,0.005404705821447985,2757,16857,35,0
6363,32712,13.0,1.0,0.005404705821447985,2757,16858,1,0
6364,32712,13.0,1.0,0.005404705821447985,2757,16859,1,0
6365,32712,15.0,1.0,0.005404705821447985,2757,16860,29,0
6366,32712,3.742857142857143,1.0,0.005404705821447985,2757,16861,35,0
6367,32712,13.054054054054054,1.0,0.005404705821447985,2757,16862,37,0
6368,32712,15.0,1.0,0.005404705821447985,2757,16863,67,0
6369,32752,27.0,1.0,0.005404705821447985,2758,16864,7,0
6370,32752,16.5,1.0,0.005404705821447985,2758,16865,2,0
6371,32752,13.0,1.0,0.005404705821447985,2758,16866,1,0
6372,32752,14.0,1.0,0.005404705821447985,2758,16867,1,0
6373,32752,14.0,1.0,0.005404705821447985,2758,16868,1,0
6374,32752,26.0,1.0,0.005404705821447985,2758,16869,3,0
6375,32752,12.0,1.0,0.005404705821447985,2758,16870,1,0
6376,32752,12.0,1.0,0.005404705821447985,2758,16871,1,0
6377,32752,27.0,1.0,0.005404705821447985,2758,16872,1,0
6378,33492,19.0,0.5,0.0081174125747418,2759,16873,3,0
6379,33492,3.0,0.5,0.004079413972510547,2759,16874,1,0
6380,33492,9.0,0.5,0.004079413972510547,2759,16875,1,0
6381,33492,5.0,0.5,0.005736028783682345,2759,16876,36,0
6382,33492,19.0,0.5,0.00805528951932286,2759,16877,1,0
6383,33507,10.0,0.5,0.00838661248155722,2760,16878,3,0
6384,33507,14.0,0.5,0.00869205083736702,2760,16879,1,0
6385,33507,2.0,0.5,0.004053529366085989,2760,16880,1,0
6386,33507,1.6388888888888888,0.5,0.004126006264074755,2760,16881,36,0
6387,33507,9.0,0.5,0.0040897678150803715,2760,16882,1,0
6388,33507,4.277777777777778,0.5,0.005736028783682345,2760,16883,36,0
6389,33507,3.0,0.5,0.00805528951932286,2760,16884,1,0
6390,33507,14.0,0.5,0.007791266533792355,2760,16885,1,0
6391,33520,7.81981981981982,1.0,0.005404705821447985,2761,16886,111,0
6392,33520,2.0,1.0,0.005404705821447985,2761,16887,1,0
6393,33520,2.4166666666666665,1.0,0.005736028783682345,2761,16888,36,0
6394,33520,3.0,1.0,0.005404705821447985,2761,16889,1,0
6395,33520,2.9166666666666665,1.0,0.005736028783682345,2761,16890,36,0
6396,33520,2.2857142857142856,1.0,0.005736028783682345,2761,16891,35,0
6397,33520,9.0,1.0,0.005404705821447985,2761,16892,111,0
6398,33520,4.027027027027027,1.0,0.005404705821447985,2761,16893,37,0
6399,33520,5.0,1.0,0.005404705821447985,2761,16894,37,0
6400,33520,3.054054054054054,1.0,0.005404705821447985,2761,16895,37,0
6401,33532,25.0,0.5,0.004110475500220019,2762,16896,1,0
6402,33532,9.0,0.5,0.0040845908937954594,2762,16897,1,0
6403,33532,4.444444444444445,0.5,0.005736028783682345,2762,16898,36,0
6404,33532,2.0,0.5,0.004079413972510547,2762,16899,1,0
6405,33532,14.0,0.5,0.004053529366085989,2762,16900,1,0
6406,33532,18.666666666666668,0.5,0.004074237051225636,2762,16901,3,0
6407,33532,25.0,0.5,0.0040845908937954594,2762,16902,1,0
6408,33532,25.0,0.5,0.004131183185359667,2762,16903,1,0
6409,33532,25.0,0.5,0.004100121657650196,2762,16904,1,0
6410,33532,9.0,0.5,0.004079413972510547,2762,16905,1,0
6411,33532,24.0,0.5,0.004079413972510547,2762,16906,1,0
6412,33532,13.0,0.5,0.00805528951932286,2762,16907,1,0
6413,33548,23.0,1.0,0.005404705821447985,2763,16908,15,0
6414,33548,2.5428571428571427,1.0,0.005736028783682345,2763,16909,35,0
6415,33548,23.0,1.0,0.005404705821447985,2763,16910,1,0
6416,33548,4.0,1.0,0.005404705821447985,2763,16911,13,0
6417,33548,23.0,1.0,0.005404705821447985,2763,16912,15,0
6418,33548,23.266666666666666,1.0,0.005404705821447985,2763,16913,15,0
6419,33593,22.896551724137932,1.0,0.005404705821447985,2768,16949,29,0
6420,33593,22.0,1.0,0.005404705821447985,2768,16950,39,0
6421,33593,2.5833333333333335,1.0,0.005404705821447985,2768,16951,36,0
6422,33593,22.0,1.0,0.005404705821447985,2768,16952,1,0
6423,33593,22.0,1.0,0.005404705821447985,2768,16953,1,0
6424,33593,23.03448275862069,1.0,0.005404705821447985,2768,16954,29,0
6425,33593,4.0,1.0,0.005404705821447985,2768,16955,37,0
6426,33593,22.0,1.0,0.005404705821447985,2768,16956,39,0
6427,33593,24.028985507246375,1.0,0.005404705821447985,2768,16957,69,0
6428,33633,42.0,1.0,0.005404705821447985,2769,16958,7,0
6429,33633,26.5,1.0,0.005404705821447985,2769,16959,2,0
6430,33633,24.0,1.0,0.005404705821447985,2769,16960,1,0
6431,33633,24.0,1.0,0.005404705821447985,2769,16961,1,0
6432,33633,24.0,1.0,0.005404705821447985,2769,16962,1,0
6433,33633,42.0,1.0,0.005404705821447985,2769,16963,3,0
6434,33633,22.0,1.0,0.005404705821447985,2769,16964,1,0
6435,33633,24.0,1.0,0.005404705821447985,2769,16965,1,0
6436,33633,43.0,1.0,0.005404705821447985,2769,16966,1,0
6437,33882,89.61904761904762,1.0,0.005404705821447985,2770,16967,291,0
6438,33882,24.0,1.0,0.005736028783682345,2770,16968,1,0
6439,33882,16.333333333333332,1.0,0.005404705821447985,2770,16969,3,0
6440,33882,4.0,1.0,0.005404705821447985,2770,16970,1,0
6441,33882,6.0,1.0,0.005404705821447985,2770,16971,1,0
6442,33882,52.0,1.0,0.005404705821447985,2770,16972,3,0
6443,34393,16.0,0.5,0.0081174125747418,2776,17016,3,0
6444,34393,1.0,0.5,0.004079413972510547,2776,17017,1,0
6445,34393,3.0,0.5,0.004079413972510547,2776,17018,1,0
6446,34393,2.918918918918919,0.5,0.005736028783682345,2776,17019,37,0
6447,34393,16.0,0.5,0.00805528951932286,2776,17020,1,0
6448,34405,10.0,0.5,0.00838661248155722,2777,17021,3,0
6449,34405,14.0,0.5,0.00869205083736702,2777,17022,1,0
6450,34405,2.0,0.5,0.004053529366085989,2777,17023,1,0
6451,34405,1.837837837837838,0.5,0.004126006264074755,2777,17024,37,0
6452,34405,8.0,0.5,0.0040897678150803715,2777,17025,1,0
6453,34405,2.6486486486486487,0.5,0.005736028783682345,2777,17026,37,0
6454,34405,4.0,0.5,0.00805528951932286,2777,17027,1,0
6455,34405,14.0,0.5,0.007791266533792355,2777,17028,1,0
6456,34430,11.91150442477876,1.0,0.005404705821447985,2778,17029,113,0
6457,34430,8.0,1.0,0.005404705821447985,2778,17030,1,0
6458,34430,2.945945945945946,1.0,0.005736028783682345,2778,17031,37,0
6459,34430,9.0,1.0,0.005404705821447985,2778,17032,1,0
6460,34430,2.4324324324324325,1.0,0.005736028783682345,2778,17033,37,0
6461,34430,8.277777777777779,1.0,0.005736028783682345,2778,17034,36,0
6462,34430,14.345132743362832,1.0,0.005404705821447985,2778,17035,113,0
6463,34430,9.0,1.0,0.005404705821447985,2778,17036,37,0
6464,34430,10.0,1.0,0.005404705821447985,2778,17037,37,0
6465,34430,8.0,1.0,0.005404705821447985,2778,17038,37,0
6466,34442,57.0,0.5,0.004110475500220019,2779,17039,1,0
6467,34442,13.0,0.5,0.0040845908937954594,2779,17040,1,0
6468,34442,3.027027027027027,0.5,0.005736028783682345,2779,17041,37,0
6469,34442,2.0,0.5,0.004079413972510547,2779,17042,1,0
6470,34442,32.0,0.5,0.004053529366085989,2779,17043,1,0
6471,34442,40.333333333333336,0.5,0.004074237051225636,2779,17044,3,0
6472,34442,57.0,0.5,0.0040845908937954594,2779,17045,1,0
6473,34442,57.0,0.5,0.004131183185359667,2779,17046,1,0
6474,34442,58.0,0.5,0.004100121657650196,2779,17047,1,0
6475,34442,13.0,0.5,0.004079413972510547,2779,17048,1,0
6476,34442,57.0,0.5,0.004079413972510547,2779,17049,1,0
6477,34442,8.0,0.5,0.00805528951932286,2779,17050,1,0
6478,34449,18.8,1.0,0.005404705821447985,2780,17051,15,0
6479,34449,2.4444444444444446,1.0,0.005736028783682345,2780,17052,36,0
6480,34449,19.0,1.0,0.005404705821447985,2780,17053,1,0
6481,34449,7.0,1.0,0.005404705821447985,2780,17054,13,0
6482,34449,19.0,1.0,0.005404705821447985,2780,17055,15,0
6483,34449,19.0,1.0,0.005404705821447985,2780,17056,15,0
6484,34499,13.0,1.0,0.005404705821447985,2781,17057,29,0
6485,34499,14.0,1.0,0.005404705821447985,2781,17058,39,0
6486,34499,2.6216216216216215,1.0,0.005404705821447985,2781,17059,37,0
6487,34499,13.0,1.0,0.005404705821447985,2781,17060,1,0
6488,34499,15.028985507246377,1.0,0.005404705821447985,2781,17061,69,0
6489,34499,12.0,1.0,0.005404705821447985,2781,17062,1,0
6490,34499,14.0,1.0,0.005404705821447985,2781,17063,29,0
6491,34499,5.0,1.0,0.005404705821447985,2781,17064,37,0
6492,34499,14.0,1.0,0.005404705821447985,2781,17065,1,0
6493,34499,14.025641025641026,1.0,0.005404705821447985,2781,17066,39,0
6494,34538,42.0,1.0,0.005404705821447985,2782,17067,7,0
6495,34538,27.0,1.0,0.005404705821447985,2782,17068,2,0
6496,34538,12.0,1.0,0.005404705821447985,2782,17069,1,0
6497,34538,13.0,1.0,0.005404705821447985,2782,17070,1,0
6498,34538,13.0,1.0,0.005404705821447985,2782,17071,1,0
6499,34538,42.0,1.0,0.005404705821447985,2782,17072,3,0
6500,34538,10.0,1.0,0.005404705821447985,2782,17073,1,0
6501,34538,10.0,1.0,0.005404705821447985,2782,17074,1,0
6502,34538,42.0,1.0,0.005404705821447985,2782,17075,1,0
6503,35299,30.333333333333332,0.5,0.0081174125747418,2787,17111,3,0
6504,35299,6.0,0.5,0.004079413972510547,2787,17112,1,0
6505,35299,26.0,0.5,0.004079413972510547,2787,17113,1,0
6506,35299,4.078947368421052,0.5,0.005736028783682345,2787,17114,38,0
6507,35299,31.0,0.5,0.00805528951932286,2787,17115,1,0
6508,35318,22.333333333333332,0.5,0.00838661248155722,2788,17116,3,0
6509,35318,28.0,0.5,0.00869205083736702,2788,17117,1,0
6510,35318,2.0,0.5,0.004053529366085989,2788,17118,1,0
6511,35318,2.9473684210526314,0.5,0.004126006264074755,2788,17119,38,0
6512,35318,21.0,0.5,0.0040897678150803715,2788,17120,1,0
6513,35318,4.052631578947368,0.5,0.005736028783682345,2788,17121,38,0
6514,35318,7.0,0.5,0.00805528951932286,2788,17122,1,0
6515,35318,28.0,0.5,0.007791266533792355,2788,17123,1,0
6516,35329,12.418803418803419,1.0,0.005404705821447985,2789,17124,117,0
6517,35329,1.0,1.0,0.005404705821447985,2789,17125,1,0
6518,35329,3.4473684210526314,1.0,0.005736028783682345,2789,17126,38,0
6519,35329,5.0,1.0,0.005404705821447985,2789,17127,1,0
6520,35329,3.1315789473684212,1.0,0.005736028783682345,2789,17128,38,0
6521,35329,3.7837837837837838,1.0,0.005736028783682345,2789,17129,37,0
6522,35329,13.957264957264957,1.0,0.005404705821447985,2789,17130,117,0
6523,35329,8.0,1.0,0.005404705821447985,2789,17131,39,0
6524,35329,8.717948717948717,1.0,0.005404705821447985,2789,17132,39,0
6525,35329,7.0,1.0,0.005404705821447985,2789,17133,39,0
6526,35355,36.0,0.5,0.004110475500220019,2790,17134,1,0
6527,35355,15.0,0.5,0.0040845908937954594,2790,17135,1,0
6528,35355,5.131578947368421,0.5,0.005736028783682345,2790,17136,38,0
6529,35355,2.0,0.5,0.004079413972510547,2790,17137,1,0
6530,35355,24.0,0.5,0.004053529366085989,2790,17138,1,0
6531,35355,28.666666666666668,0.5,0.004074237051225636,2790,17139,3,0
6532,35355,36.0,0.5,0.0040845908937954594,2790,17140,1,0
6533,35355,36.0,0.5,0.004131183185359667,2790,17141,1,0
6534,35355,36.0,0.5,0.004100121657650196,2790,17142,1,0
6535,35355,15.0,0.5,0.004079413972510547,2790,17143,1,0
6536,35355,36.0,0.5,0.004079413972510547,2790,17144,1,0
6537,35355,15.0,0.5,0.00805528951932286,2790,17145,1,0
6538,35383,14.333333333333334,1.0,0.005404705821447985,2791,17146,15,0
6539,35383,3.027027027027027,1.0,0.005736028783682345,2791,17147,37,0
6540,35383,14.0,1.0,0.005404705821447985,2791,17148,1,0
6541,35383,8.0,1.0,0.005404705821447985,2791,17149,13,0
6542,35383,15.0,1.0,0.005404705821447985,2791,17150,15,0
6543,35383,15.0,1.0,0.005404705821447985,2791,17151,15,0
6544,35423,17.35483870967742,1.0,0.005404705821447985,2792,17152,31,0
6545,35423,17.0,1.0,0.005404705821447985,2792,17153,41,0
6546,35423,3.710526315789474,1.0,0.005404705821447985,2792,17154,38,0
6547,35423,16.0,1.0,0.005404705821447985,2792,17155,1,0
6548,35423,18.013698630136986,1.0,0.005404705821447985,2792,17156,73,0
6549,35423,16.0,1.0,0.005404705821447985,2792,17157,1,0
6550,35423,18.0,1.0,0.005404705821447985,2792,17158,31,0
6551,35423,10.0,1.0,0.005404705821447985,2792,17159,39,0
6552,35423,17.0,1.0,0.005404705821447985,2792,17160,1,0
6553,35423,17.975609756097562,1.0,0.005404705821447985,2792,17161,41,0
6554,35469,93.14285714285714,1.0,0.005404705821447985,2793,17162,7,0
6555,35469,59.5,1.0,0.005404705821447985,2793,17163,2,0
6556,35469,23.0,1.0,0.005404705821447985,2793,17164,1,0
6557,35469,23.0,1.0,0.005404705821447985,2793,17165,1,0
6558,35469,24.0,1.0,0.005404705821447985,2793,17166,1,0
6559,35469,93.0,1.0,0.005404705821447985,2793,17167,3,0
6560,35469,21.0,1.0,0.005404705821447985,2793,17168,1,0
6561,35469,23.0,1.0,0.005404705821447985,2793,17169,1,0
6562,35469,94.0,1.0,0.005404705821447985,2793,17170,1,0
6563,36207,6.0,0.5,0.00838661248155722,2798,17207,3,0
6564,36207,12.0,0.5,0.00869205083736702,2798,17208,1,0
6565,36207,1.0,0.5,0.004053529366085989,2798,17209,1,0
6566,36207,1.0769230769230769,0.5,0.004126006264074755,2798,17210,39,0
6567,36207,2.0,0.5,0.0040897678150803715,2798,17211,1,0
6568,36207,1.9230769230769231,0.5,0.005736028783682345,2798,17212,39,0
6569,36207,3.0,0.5,0.00805528951932286,2798,17213,1,0
6570,36207,12.0,0.5,0.007791266533792355,2798,17214,1,0
6571,36205,11.0,0.5,0.0081174125747418,2799,17215,3,0
6572,36205,1.0,0.5,0.004079413972510547,2799,17216,1,0
6573,36205,3.0,0.5,0.004079413972510547,2799,17217,1,0
6574,36205,2.41025641025641,0.5,0.005736028783682345,2799,17218,39,0
6575,36205,12.0,0.5,0.00805528951932286,2799,17219,1,0
6576,36265,10.0,0.5,0.004110475500220019,2802,17240,1,0
6577,36265,3.0,0.5,0.0040845908937954594,2802,17241,1,0
6578,36265,2.282051282051282,0.5,0.005736028783682345,2802,17242,39,0
6579,36265,1.0,0.5,0.004079413972510547,2802,17243,1,0
6580,36265,2.0,0.5,0.004053529366085989,2802,17244,1,0
6581,36265,5.0,0.5,0.004074237051225636,2802,17245,3,0
6582,36265,10.0,0.5,0.0040845908937954594,2802,17246,1,0
6583,36265,10.0,0.5,0.004131183185359667,2802,17247,1,0
6584,36265,10.0,0.5,0.004100121657650196,2802,17248,1,0
6585,36265,3.0,0.5,0.004079413972510547,2802,17249,1,0
6586,36265,7.0,0.5,0.004079413972510547,2802,17250,1,0
6587,36265,9.0,0.5,0.00805528951932286,2802,17251,1,0
6588,36253,6.0,1.0,0.005404705821447985,2803,17252,15,0
6589,36253,1.0789473684210527,1.0,0.005736028783682345,2803,17253,38,0
6590,36253,6.0,1.0,0.005404705821447985,2803,17254,1,0
6591,36253,2.0,1.0,0.005404705821447985,2803,17255,13,0
6592,36253,6.0,1.0,0.005404705821447985,2803,17256,15,0
6593,36253,6.133333333333334,1.0,0.005404705821447985,2803,17257,15,0
6594,36290,7.161290322580645,1.0,0.005404705821447985,2814,17280,31,0
6595,36290,8.853658536585366,1.0,0.005404705821447985,2814,17281,41,0
6596,36290,2.9743589743589745,1.0,0.005404705821447985,2814,17282,39,0
6597,36290,7.0,1.0,0.005404705821447985,2814,17283,1,0
6598,36290,11.054794520547945,1.0,0.005404705821447985,2814,17284,73,0
6599,36290,6.0,1.0,0.005404705821447985,2814,17285,1,0
6600,36290,10.161290322580646,1.0,0.005404705821447985,2814,17286,31,0
6601,36290,4.82051282051282,1.0,0.005404705821447985,2814,17287,39,0
6602,36290,8.0,1.0,0.005404705821447985,2814,17288,1,0
6603,36290,8.121951219512194,1.0,0.005404705821447985,2814,17289,41,0
6604,36326,12.0,1.0,0.005404705821447985,2815,17290,7,0
6605,36326,5.5,1.0,0.005404705821447985,2815,17291,2,0
6606,36326,11.0,1.0,0.005404705821447985,2815,17292,1,0
6607,36326,11.0,1.0,0.005404705821447985,2815,17293,1,0
6608,36326,12.0,1.0,0.005404705821447985,2815,17294,1,0
6609,36326,9.0,1.0,0.005404705821447985,2815,17295,3,0
6610,36326,8.0,1.0,0.005404705821447985,2815,17296,1,0
6611,36326,12.0,1.0,0.005404705821447985,2815,17297,1,0
6612,36326,12.0,1.0,0.005404705821447985,2815,17298,1,0
6613,37098,8.0,0.5,0.00828307405585898,2816,17299,3,0
6614,37098,12.0,0.5,0.008681696994797193,2816,17300,1,0
6615,37098,1.0,0.5,0.004048352444801078,2816,17301,1,0
6616,37098,1.2,0.5,0.004126006264074755,2816,17302,40,0
6617,37098,3.0,0.5,0.0040897678150803715,2816,17303,1,0
6618,37098,2.525,0.5,0.005736028783682345,2816,17304,40,0
6619,37098,3.0,0.5,0.00805528951932286,2816,17305,1,0
6620,37098,13.0,0.5,0.007796443455077266,2816,17306,1,0
6621,37091,10.333333333333334,0.5,0.008148474102451272,2817,17307,3,0
6622,37091,1.0,0.5,0.004074237051225636,2817,17308,1,0
6623,37091,3.0,0.5,0.004079413972510547,2817,17309,1,0
6624,37091,2.575,0.5,0.005736028783682345,2817,17310,40,0
6625,37091,11.0,0.5,0.007811974218932001,2817,17311,1,0
6626,37128,8.910569105691057,1.0,0.005404705821447985,2818,17312,123,0
6627,37128,3.0,1.0,0.005404705821447985,2818,17313,1,0
6628,37128,2.65,1.0,0.005736028783682345,2818,17314,40,0
6629,37128,3.0,1.0,0.005404705821447985,2818,17315,1,0
6630,37128,2.825,1.0,0.005736028783682345,2818,17316,40,0
6631,37128,2.717948717948718,1.0,0.005736028783682345,2818,17317,39,0
6632,37128,10.097560975609756,1.0,0.005404705821447985,2818,17318,123,0
6633,37128,5.0,1.0,0.005404705821447985,2818,17319,41,0
6634,37128,5.0,1.0,0.005404705821447985,2818,17320,41,0
6635,37128,4.0,1.0,0.005404705821447985,2818,17321,41,0
6636,37132,11.0,0.5,0.004110475500220019,2819,17322,1,0
6637,37132,3.0,0.5,0.0040845908937954594,2819,17323,1,0
6638,37132,2.325,0.5,0.005736028783682345,2819,17324,40,0
6639,37132,1.0,0.5,0.004079413972510547,2819,17325,1,0
6640,37132,4.0,0.5,0.004053529366085989,2819,17326,1,0
6641,37132,5.666666666666667,0.5,0.004074237051225636,2819,17327,3,0
6642,37132,11.0,0.5,0.0040845908937954594,2819,17328,1,0
6643,37132,11.0,0.5,0.004131183185359667,2819,17329,1,0
6644,37132,11.0,0.5,0.004100121657650196,2819,17330,1,0
6645,37132,3.0,0.5,0.004079413972510547,2819,17331,1,0
6646,37132,7.0,0.5,0.004079413972510547,2819,17332,1,0
6647,37132,10.0,0.5,0.00805528951932286,2819,17333,1,0
6648,37138,7.0,1.0,0.005404705821447985,2820,17334,17,0
6649,37138,2.1025641025641026,1.0,0.005736028783682345,2820,17335,39,0
6650,37138,7.0,1.0,0.005404705821447985,2820,17336,1,0
6651,37138,5.0,1.0,0.005404705821447985,2820,17337,15,0
6652,37138,7.0,1.0,0.005404705821447985,2820,17338,17,0
6653,37138,7.0,1.0,0.005404705821447985,2820,17339,17,0
6654,37172,9.096774193548388,1.0,0.005404705821447985,2823,17354,31,0
6655,37172,12.023255813953488,1.0,0.005404705821447985,2823,17355,43,0
6656,37172,2.625,1.0,0.005404705821447985,2823,17356,40,0
6657,37172,10.0,1.0,0.005404705821447985,2823,17357,1,0
6658,37172,14.026666666666667,1.0,0.005404705821447985,2823,17358,75,0
6659,37172,9.0,1.0,0.005404705821447985,2823,17359,1,0
6660,37172,10.0,1.0,0.005404705821447985,2823,17360,31,0
6661,37172,5.0,1.0,0.005404705821447985,2823,17361,41,0
6662,37172,12.0,1.0,0.005404705821447985,2823,17362,1,0
6663,37172,12.30232558139535,1.0,0.005404705821447985,2823,17363,43,0
6664,37210,12.0,1.0,0.005404705821447985,2826,17386,7,0
6665,37210,6.0,1.0,0.005404705821447985,2826,17387,2,0
6666,37210,11.0,1.0,0.005404705821447985,2826,17388,1,0
6667,37210,11.0,1.0,0.005404705821447985,2826,17389,1,0
6668,37210,11.0,1.0,0.005404705821447985,2826,17390,1,0
6669,37210,9.0,1.0,0.005404705821447985,2826,17391,3,0
6670,37210,8.0,1.0,0.005404705821447985,2826,17392,1,0
6671,37210,11.0,1.0,0.005404705821447985,2826,17393,1,0
6672,37210,12.0,1.0,0.005404705821447985,2826,17394,1,0
6673,37449,72.56357388316151,1.0,0.005404705821447985,2827,17395,291,0
6674,37449,17.0,1.0,0.005736028783682345,2827,17396,1,0
6675,37449,16.333333333333332,1.0,0.005404705821447985,2827,17397,3,0
6676,37449,3.0,1.0,0.005404705821447985,2827,17398,1,0
6677,37449,5.0,1.0,0.005404705821447985,2827,17399,1,0
6678,37449,42.8,1.0,0.005404705821447985,2827,17400,5,0
6679,37449,133.46179401993356,1.0,0.005404705821447985,2827,17401,301,0
6680,38004,12.0,0.5,0.00828307405585898,2828,17402,3,0
6681,38004,20.0,0.5,0.008681696994797193,2828,17403,1,0
6682,38004,1.0,0.5,0.004048352444801078,2828,17404,1,0
6683,38004,1.5609756097560976,0.5,0.004126006264074755,2828,17405,41,0
6684,38004,3.0,0.5,0.0040897678150803715,2828,17406,1,0
6685,38004,2.8048780487804876,0.5,0.005736028783682345,2828,17407,41,0
6686,38004,4.0,0.5,0.00805528951932286,2828,17408,1,0
6687,38004,20.0,0.5,0.007796443455077266,2828,17409,1,0
6688,38026,7.608,1.0,0.005404705821447985,2829,17410,125,0
6689,38026,1.0,1.0,0.005404705821447985,2829,17411,1,0
6690,38026,1.4146341463414633,1.0,0.005736028783682345,2829,17412,41,0
6691,38026,1.0,1.0,0.005404705821447985,2829,17413,1,0
6692,38026,1.1219512195121952,1.0,0.005736028783682345,2829,17414,41,0
6693,38026,1.425,1.0,0.005736028783682345,2829,17415,40,0
6694,38026,10.096,1.0,0.005404705821447985,2829,17416,125,0
6695,38026,3.0,1.0,0.005404705821447985,2829,17417,41,0
6696,38026,4.0,1.0,0.005404705821447985,2829,17418,41,0
6697,38026,2.073170731707317,1.0,0.005404705821447985,2829,17419,41,0
6698,38001,14.0,0.5,0.008148474102451272,2830,17420,3,0
6699,38001,1.0,0.5,0.004074237051225636,2830,17421,1,0
6700,38001,3.0,0.5,0.004079413972510547,2830,17422,1,0
6701,38001,2.6097560975609757,0.5,0.005736028783682345,2830,17423,41,0
6702,38001,15.0,0.5,0.007811974218932001,2830,17424,1,0
6703,38042,12.0,0.5,0.004110475500220019,2831,17425,1,0
6704,38042,3.0,0.5,0.0040845908937954594,2831,17426,1,0
6705,38042,2.6097560975609757,0.5,0.005736028783682345,2831,17427,41,0
6706,38042,1.0,0.5,0.004079413972510547,2831,17428,1,0
6707,38042,4.0,0.5,0.004053529366085989,2831,17429,1,0
6708,38042,6.0,0.5,0.004074237051225636,2831,17430,3,0
6709,38042,12.0,0.5,0.0040845908937954594,2831,17431,1,0
6710,38042,12.0,0.5,0.004131183185359667,2831,17432,1,0
6711,38042,12.0,0.5,0.004100121657650196,2831,17433,1,0
6712,38042,3.0,0.5,0.004079413972510547,2831,17434,1,0
6713,38042,8.0,0.5,0.004079413972510547,2831,17435,1,0
6714,38042,11.0,0.5,0.00805528951932286,2831,17436,1,0
6715,38045,9.176470588235293,1.0,0.005404705821447985,2832,17437,17,0
6716,38045,1.1,1.0,0.005736028783682345,2832,17438,40,0
6717,38045,9.0,1.0,0.005404705821447985,2832,17439,1,0
6718,38045,2.0,1.0,0.005404705821447985,2832,17440,15,0
6719,38045,10.0,1.0,0.005404705821447985,2832,17441,17,0
6720,38045,10.0,1.0,0.005404705821447985,2832,17442,17,0
6721,38082,9.818181818181818,1.0,0.005404705821447985,2837,17479,33,0
6722,38082,9.0,1.0,0.005404705821447985,2837,17480,43,0
6723,38082,1.5365853658536586,1.0,0.005404705821447985,2837,17481,41,0
6724,38082,9.0,1.0,0.005404705821447985,2837,17482,1,0
6725,38082,11.012987012987013,1.0,0.005404705821447985,2837,17483,77,0
6726,38082,9.0,1.0,0.005404705821447985,2837,17484,1,0
6727,38082,10.878787878787879,1.0,0.005404705821447985,2837,17485,33,0
6728,38082,4.048780487804878,1.0,0.005404705821447985,2837,17486,41,0
6729,38082,9.0,1.0,0.005404705821447985,2837,17487,1,0
6730,38082,10.0,1.0,0.005404705821447985,2837,17488,43,0
6731,38117,14.0,1.0,0.005404705821447985,2838,17489,7,0
6732,38117,6.5,1.0,0.005404705821447985,2838,17490,2,0
6733,38117,13.0,1.0,0.005404705821447985,2838,17491,1,0
6734,38117,12.0,1.0,0.005404705821447985,2838,17492,1,0
6735,38117,12.0,1.0,0.005404705821447985,2838,17493,1,0
6736,38117,10.0,1.0,0.005404705821447985,2838,17494,3,0
6737,38117,13.0,1.0,0.005404705821447985,2838,17495,1,0
6738,38117,12.0,1.0,0.005404705821447985,2838,17496,1,0
6739,38117,14.0,1.0,0.005404705821447985,2838,17497,1,0
6740,38897,17.0,0.5,0.00828307405585898,2843,17536,3,0
6741,38897,25.0,0.5,0.008681696994797193,2843,17537,1,0
6742,38897,1.0,0.5,0.004048352444801078,2843,17538,1,0
6743,38897,1.8095238095238095,0.5,0.004126006264074755,2843,17539,42,0
6744,38897,3.0,0.5,0.0040897678150803715,2843,17540,1,0
6745,38897,2.857142857142857,0.5,0.005736028783682345,2843,17541,42,0
6746,38897,6.0,0.5,0.00805528951932286,2843,17542,1,0
6747,38897,25.0,0.5,0.007796443455077266,2843,17543,1,0
6748,38896,13.333333333333334,0.5,0.008148474102451272,2844,17544,3,0
6749,38896,1.0,0.5,0.004074237051225636,2844,17545,1,0
6750,38896,3.0,0.5,0.004079413972510547,2844,17546,1,0
6751,38896,2.619047619047619,0.5,0.005736028783682345,2844,17547,42,0
